tr_key,language_code,pluralization_index,text,namespace,built_in
%{name} %{verb} this %{type} %{time} ago,es,1,%{name} %{verb} este %{type} hace %{time},,false
"Your offer is valid until the time you have set. Likewise, the auction ends once your offer ends.",es,0,,,false
A valid Tax ID is a %{tax_names}.,es,1,Una identificación fiscal válida es un %{tax_names}.,,false
Find Organizations,es,1,Encontrar Organizaciones,,false
Summary,es,1,Resumen,,false
"We give businesses and consumers access to an on-demand customer service, and a scalable professional services workforce.",es,1,"Damos acceso a empresas y a clientes a un servicio al cliente on-demand, y una fuerza de servicios profesionales escalable.",intro,false
The total transfer amount was %{gross_amount} and a transaction fee of %{fee} was charged.,es,1,El importe total de la transferencia es de %{gross_amount} y una tasa de transacción de %{fee} que ha sido cargado a su monedero.,,false
Personal Contact,es,1,Contacto Personal,,false
Notify me on updates when I am following a profile or case? ,es,1,¿Notificarme de actualizaciones en perfiles o casos que sigo?,,false
Maximum Price,es,1,Precio máximo,,false
Reply to this problem,es,1,Responder a este problema,,false
%{name} accepted and is now a contact,es,0,,,false
"Your offer is valid until the time you have set. Likewise, the auction ends once your offer ends.",es,1,"Su oferta es válida su vencimiento. Asimismo, la subasta termina cuando termina su oferta.",,false
Account Financials,es,0,,,false
Feedback,es,1,Feedback,,false
Write a short summary no longer than %{count} characters in length.,es,1,Escribir un breve resumen de no más de %{count} caracteres de longitud.,,false
Businesses,es,1,Empresas,benefits,false
Paypal transfer by %{name} using Paypal account %{account},es,1,Transferencia a través de Paypal de %{name} usando la cuenta %{account},,false
Personal Status,es,0,,,false
Notify me when cases matching my profile become available?,es,0,,,false
Verification Code,es,1,Código de autorización,,false
%{name} accepted and is now a contact,es,1,%{name} aceptado y ahora es un contacto,,false
Your offer is valid within time period you selected.,es,0,,,false
Account Settings,es,0,,,false
To accept the invitation you must complete the registration process.,es,1,Para aceptar la invitación debe completar el proceso de registro.,,false
Get real with your clients,es,1,Tome en serio a sus clientes,benefits,false
Could not Geocode address,es,1,No se ha podido ubicar su dirección,,false
Personal Status,es,1,Status Personal,,false
Notify me when cases matching my profile become available?,es,1,¿Notificarme cuando aparecen cases que concuerdan con mi perfil?,,false
Expiration Date,es,1,Fecha de Vencimiento,,false
%{name} has invited you to become a contact.,es,0,,,false
Your Partner Membership will expire on %{date}.,es,0,,,false
"Add ""%{name}"" %{topic}",es,0,,,false
"We give businesses and customers access to an on-demand customer service, and a scalable professional services workforce. Select from thousands of cases and help whenever it is convenient.",es,1,"Ofrecemos a las empresas y a los clientes un servicio de atención al cliente online, y una fuerza laboral de profesionales reproducible a gran escala. Seleccione entre miles de casos y ayude siempre que sea conveniente.",,false
"To change the email address associated with your Luleka account, you will have to provide your new email address and password.",es,1,"Para cambiar la dirección de correo electrónico asociada a su cuenta Luleka, tendrá que dar su nueva dirección de correo electrónico y contraseña.",,false
reported this problem,es,1,informando este problema,,false
"Customers have great input, are you ready to listen? Embrace your clients and get engaged in the  conversation.",es,1,"Los clientes tienen un gran potencial de aporte, ¿estás dispuesto a escucharlo? Incluya a sus clientes y participe de la conversación.",benefits,false
member,es,1,miembro,,false
Help,es,0,,,false
Personalize,es,0,,,false
Notify me when I am following a profile or case? ,es,0,,,false
Reward,es,1,Recompensa,,false
%{name} has invited you to become a contact.,es,1,%{name} lo ha invitado a convertirse en su contacto.,,false
Your Partner Membership will expire on %{date}.,es,1,Su membresía de Socio expirará el %{date}.,,false
"Add ""%{name}"" %{topic}",es,1,"Añadir %{topic} ""%{name}""",,false
Get Results,es,1,Obtenga Resultados,,false
To change your account settings you must sign in,es,1,Para cambiar la configuración de su cuenta que usted debe primero ingresar,,false
common,es,1,común,,false
Increase Productivity,es,1,Aumente su productividad,benefits,false
members,es,1,miembros,,false
Hello,es,0,,,false
Personalize,es,1,Personalizar,,false
Notify me when I am following a profile or case? ,es,1,¿Notificarme cuando sigo un perfil o caso?,,false
You can offer a reward for solving this case. Select from one of the following options.,es,1,Usted puede ofrecer una recompensa por la solución de este caso. Seleccione una de las siguientes opciones.,,false
%{name} wants to add a %{type} now,es,0,,,false
Your password was changed successfully.,es,0,,,false
"Add ""%{name}"" case",es,0,,,false
from customers and employees,es,1,de clientes y empleados,,false
Usage Guidelines,es,1,Guía de Uso,,false
being worked on,es,1,se está trabajando,,false
Cut down on repetitive support costs and get everyone in your organization on the same page.,es,1,Reduzca los costos de brindar un soporte repetitivo y una a todos los empleados de su organización en la misma página.,benefits,false
partner,es,1,Socio,,false
Hello,es,1,Hola,,false
Phone,es,0,,,false
Notify me of comments I am making?,es,0,,,false
Would you like to offer a reward?,es,1,¿Le gustaría ofrecer una recompensa?,,false
%{name} wants to add a %{type} now,es,1,%{name} desea agregar a %{type} ahora,,false
Close your account and remove all your personal information.,es,0,,,false
Your password was changed successfully.,es,1,Su contraseña se ha cambiado con éxito.,,false
"Add ""%{name}"" case",es,1,"Añadir ""%{name}"" caso",,false
We will ask you to %{signup} or %{signin} with us,es,1,Le pediremos que se %{signup} o %{signin} con nosotros,,false
offers reward,es,1,Ofrece una recompensa,,false
Professional Service,es,1,Servicio Profesional,benefits,false
invalid,es,1,inválido,,false
Join,es,0,,,false
Phone,es,1,Teléfono,,false
Notify me of comments I am making?,es,1,¿Notificarme sobre comentarios que hago?,,false
Free for %{audience},es,1,Gratis para %{audience},,false
%{name} wants to be your contact,es,0,,,false
Close your account and remove all your personal information.,es,1,Cerrar su cuenta y retirar todos sus datos personales.,,false
Your password was reset successfully. A new password has been sent to you.,es,0,,,false
Add another %{type},es,0,,,false
Feedback.,es,1,Respuesta.,,false
"We will review your registration and, if possible, confirm your account as fast as we can.",es,1,"Vamos a revisar su registro y, si es posible, confirmar su cuenta rápidamente.",,false
report new,es,1,nuevo informe,,false
"Engage your staff, build loyalty  and trust through the power of community.",es,1,"Involucre a su personal, cree lealtad y confianza a través del poder de una comunidad.",benefits,false
can't be empty,es,1,No pude estar vacío,,false
phone number,es,0,,,false
Notify me when someone follows me or a case of mine?,es,0,,,false
Fixed reward for %{audience} partners,es,1,Recompensa fija para %{audience} de socios,,false
%{name} wants to be your contact,es,1,%{name} quiere ser su contacto,,false
Confirm Account,es,0,,,false
Your Personal Address is your private contact address.,es,0,,,false
Add another %{type},es,1,Añadir otro %{type},,false
"Ask questions, report problems, share ideas or just give feedback about any company, product, community or location.",es,1,"Haga preguntas, reporte problemas, comparta ideas o simplemente brinde información sobre una empresa, producto, comunidad o lugar.",,false
We will suspend your account and after %{days} days automatically remove your account.,es,1,Vamos a suspender su cuenta y después de %{days} días eliminarla automaticamente.,,false
Username or Email,es,1,Nombre o Email,,false
Monitor,es,1,Monitor,benefits,false
does not match confirmation,es,1,no coincide con la confirmación,,false
phone number,es,1,número de teléfono,,false
Notify me when someone follows me or a case of mine?,es,1,¿Notificarme cuando alguien sigue mi perfil o alguno de mis casos?,,false
Select free if you don't want to offer any monetary reward for this case to be solved.,es,1,Seleccione 'gratuito' si usted no quiere ofrecer ninguna recompensa monetaria para la resolución de este caso.,,false
%{name} was invited to become a contact,es,0,,,false
Confirm Account,es,1,Confirmar Cuenta,,false
Your Personal Address is your private contact address.,es,1,Su dirección personal es su dirección de contacto.,,false
"As a Partner, all Luleka users can see your profile and track record, and would be able to contact you directly.",es,0,,,false
Reward.,es,1,Recompensa.,,false
{time} ago,es,0,hace {time},,false
a growing number of people,es,1,un mayor número de personas,,false
Gather ideas and feedback from your clients and monitor your brand.,es,1,Reúna ideas y comentarios de sus clientes y controle su marca.,benefits,false
can not be updated twice,es,1,No se puede actualizar más de una vez,,false
Phone number or email address must be provided,es,0,,,false
Notify me when someone requests a clarification?,es,0,,,false
Fixed rewards are provided to all partners or the ones you trust most.,es,1,Se ofrecen recompensas a todos los socios o en los que más confia.,,false
%{name} was invited to become a contact,es,1,%{name} fue invitado a convertirse en su contacto,,false
Confirm Password,es,0,,,false
An invitation is a message to your friend asking to join Luleka.,es,0,,,false
"As a Partner, all Luleka users can see your profile and track record, and would be able to contact you directly.",es,1,"Al ser un Socio, todos los usuarios de Luleka pueden ver su perfil y trayectoria, y podrían ponerse en contacto con usted directamente.",,false
"You decide if you want to fund your account, offer rewards, and get faster, more accurate responses.",es,1,"Usted decide si desea ofrecer recompensas, y llegar más rápido a respuestas más precisas.",,false
%{kases} powered by %{people} with help from {members},es,1,%{kases} impulsado por %{people} con la ayuda de {members},,false
%d case,es,2,,,false
Start,es,1,,benefits,false
format appears to be invalid,es,1,el formato parece ser inválido,,false
Phone number or email address must be provided,es,1,Debe incluirse número de teléfono o dirección de email,,false
Notify me when someone requests a clarification?,es,1,¿Notificarme cuando alguien pida una aclaración?,,false
Maximum Offer (%{currency}),es,1,Oferta máxima (%{currency}),,false
%{name} would like to become a contact,es,0,,,false
Confirm your account,es,0,,,false
Amount,es,0,,,false
"As Tax ID you may provide either a social security number (SSN), an employer identification number (EIN) or an individual tax identification number (ITIN).",es,0,,,false
Let People Find You,es,1,Deja que te encuentren,,false
", ",es,0,",",to_sentence,false
for free or %{link},es,1,gratis o %{link},benefits,false
has already signed up,es,1,ya se ha registrado,,false
Pick country first...,es,0,,,false
Notify me when someone responds to my clarification request?,es,0,,,false
The offer cannot be higher than %{max},es,1,La oferta no puede ser superior a %{max},,false
%{name} would like to become a contact,es,1,%{name} le gustaría convertirse en su contacto,,false
Confirm your account,es,1,Confirmar su cuenta,,false
Amount,es,1,Monto,,false
"As Tax ID you may provide either a social security number (SSN), an employer identification number (EIN) or an individual tax identification number (ITIN).",es,1,"Usted puede proporcionar un número de seguro social (SSN), un número de identificación de empleador (EIN) o un número de identificación fiscal individual (ITIN) como ID impositivo.",,false
